#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/rodrigo/miniconda3/bin/metaphlan /mnt/HDDStorage/jsequeira/rodrigo/Datasets/VReal-3A_S10.fastq_output/VReal-3A_S10_humann_temp/tmp9uqp8scc/tmpsw7y76lt -t rel_ab -o /mnt/HDDStorage/jsequeira/rodrigo/Datasets/VReal-3A_S10.fastq_output/VReal-3A_S10_humann_temp/VReal-3A_S10_metaphlan_bugs_list.tsv --input_type fastq --bowtie2out /mnt/HDDStorage/jsequeira/rodrigo/Datasets/VReal-3A_S10.fastq_output/VReal-3A_S10_humann_temp/VReal-3A_S10_metaphlan_bowtie2.txt --nproc 12
#130113000 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB44498|s__GGB44498_SGB103071|t__SGB103071	2|1224|28216|||||	0.0017	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Smaragdicoccus|s__Smaragdicoccus_niigatensis|t__SGB33892	2|201174|1760|85007|85025|613121|359359|	0.00166	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB42431|s__GGB42431_SGB48050|t__SGB48050	2|1239|186801|186802|216572|||	0.00166	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroidaceae_unclassified|s__Bacteroidaceae_bacterium|t__SGB48431	2|976|200643|171549|815||2212467|	0.0016	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Acetomicrobium|s__Acetomicrobium_mobile|t__SGB3780	2|508458|649775|649776|649777|49894|97477|	0.00153	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_defluvii|t__SGB87716	2|201174|1760|85009|31957|72763|1285901|	0.00147	
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__GGB24261|s__GGB24261_SGB36075|t__SGB36075	2|976|117743|200644|2762318|||	0.00142	
k__Bacteria|p__Bacteroidetes|c__CFGB7726|o__OFGB7726|f__FGB7726|g__GGB24430|s__GGB24430_SGB36273|t__SGB36273	2|976||||||	0.00141	
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477|f__FGB10477|g__GGB9345|s__GGB9345_SGB14311|t__SGB14311	2|1239||||||	0.00126	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_peroxydans|t__SGB89214	2|1224|28211|204441|433|434|104098|	0.00124	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibionibacter|s__Candidatus_Cibionibacter_quicibialis|t__SGB15286	2|1239|186801|186802|541000|2527773|2500537|	0.00118	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB15717|s__GGB15717_SGB23955|t__SGB23955	2|1239|91061|186826|81852|||	0.00116	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Paralysiella|s__Paralysiella_testudinis|t__SGB94459	2|1224|28216|206351|481|2898489|2809020|	0.00106	
k__Bacteria|p__Actinobacteria|c__CFGB76413|o__OFGB76413|f__FGB76413|g__GGB44055|s__GGB44055_SGB61432|t__SGB61432	2|201174||||||	0.00103	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Moraxella|s__Moraxella_bovoculi|t__SGB10425	2|1224|1236|2887326|468|475|386891|	0.00102	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Moraxella|s__Moraxella_ovis
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Acetobacterium|s__Acetobacterium_fimetarium|t__SGB83047	2|1239|186801|186802|186806|33951|52691|	0.00101	
k__Bacteria|p__Bacteroidetes|c__CFGB8910|o__OFGB8910|f__FGB8910|g__GGB26682|s__GGB26682_SGB38863|t__SGB38863	2|976||||||	0.00097	
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Epilithonimonas|s__Epilithonimonas_hominis|t__SGB2549	2|976|117743|200644|2762318|2782229|420404|	0.00096	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Epilithonimonas|s__Epilithonimonas_vandammei
k__Bacteria|p__Bacteria_unclassified|c__CFGB76452|o__OFGB76452|f__FGB76452|g__GGB42786|s__GGB42786_SGB59995|t__SGB59995	2|||||||	0.00092	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_sp_CR10|t__SGB55619	2|201174|1760|85007|1762|1866885|2562314|	0.00089	
k__Bacteria|p__Ignavibacteriae|c__CFGB42551|o__OFGB42551|f__FGB42551|g__GGB68788|s__GGB68788_SGB92796|t__SGB92796	2|1134404||||||	0.00085	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_denitrificans|t__SGB24583	2|1224|28211|356|69277|68287|2294114|	0.00076	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_sp_GR13
k__Bacteria|p__Bacteroidetes|c__CFGB76282|o__OFGB76282|f__FGB76282|g__GGB46516|s__GGB46516_SGB64377|t__SGB64377	2|976||||||	0.00075	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Microlunatus|s__Microlunatus_phosphovorus|t__SGB15926	2|201174|1760|85009|31957|29404|29405|	0.00066	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Simplicispira|s__Simplicispira_hankyongi|t__SGB32642	2|1224|28216|80840|80864|352450|2315688|	0.00057	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_lutimaris|t__SGB24230	2|1224|28211|204455|31989|265|1490030|	0.00052	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__Dysgonomonas|s__Dysgonomonas_mossii|t__SGB1772	2|976|200643|171549|2005520|156973|163665|	0.0005	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_erythropolis|t__SGB15824	2|201174|1760|85007|85025|1827|1833|	0.00048	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_qingshengii,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_008,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_H_CA8f,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_1139,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_BH4,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_PvP104,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_WY5,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_EPR_134,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_GOMB7,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_KB6,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_MS13,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_JT_3,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_YL_0,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_rhodochrous,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_AQ5_07,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_ARP2,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_D_46,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_311R,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_WS7,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_D_1,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_ADH,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_YH3_3,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_66b,k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_NJ_530
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae|t__SGB698	2157|28890|183925|2158|2159|2316|2317|	0.00048	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_sp_A6
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amaricoccus|s__Amaricoccus_macauensis|t__SGB90433	2|1224|28211|204455|31989|56999|57001|	0.00047	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas|s__Pleomorphomonas_koreensis|t__SGB31881	2|1224|28211|356|2843308|261933|257440|	0.00035	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_bendigoensis|t__SGB15912	2|201174|1760|85009|31957|72763|72764|	0.00032	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB45215|s__GGB45215_SGB62735|t__SGB62735	2|1239|186801|186802|186803|||	0.0003	
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineae_unclassified|f__Anaerolineae_unclassified|g__Anaerolineae_unclassified|s__Anaerolineae_bacterium_clx_CAG2|t__SGB72327	2|200795|292625||||2705080|	0.0003	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__Candidatus_Accumulibacter|s__Candidatus_Accumulibacter_phosphatis|t__SGB12629	2|1224|28216|||327159|327160|	0.00025	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Rivicola|s__Rivicola_pingtungensis|t__SGB22509	2|1224|28216|206351|481|1649488|1054498|	0.00024	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Tessaracoccus|s__Tessaracoccus_aquimaris|t__SGB15910	2|201174|1760|85009|31957|72763|1332264|	0.00023	
k__Bacteria|p__Planctomycetes|c__CFGB45191|o__OFGB45191|f__FGB45191|g__GGB45191|s__GGB45191_SGB62707|t__SGB62707	2|203682||||||	0.00023	
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__GGB78212|s__GGB78212_SGB107748|t__SGB107748	2|201174|1497346|588673|320583|||	0.00019	
k__Bacteria|p__Candidatus_Omnitrophica|c__CFGB40939|o__OFGB40939|f__FGB40939|g__GGB75130|s__GGB75130_SGB102740|t__SGB102740	2|67812||||||	0.00016	
k__Bacteria|p__Synergistetes|c__CFGB15867|o__OFGB15867|f__FGB15867|g__GGB44170|s__GGB44170_SGB82842|t__SGB82842	2|508458||||||	0.00013	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobiaceae_unclassified|s__Rhizobiaceae_bacterium|t__SGB94123	2|1224|28211|356|82115||1913961|	0.00013	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Acetomicrobium|s__Acetomicrobium_sp_S15_DSM_107314|t__SGB94682	2|508458|649775|649776|649777|49894|2529858|	7e-05	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Tsukamurellaceae|g__Tsukamurella|s__Tsukamurella_pseudospumae|t__SGB15845	2|201174|1760|85007|85028|2060|239498|	6e-05	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Acetivibrio|s__Acetivibrio_mesophilus|t__SGB8478	2|1239|186801|186802|216572|35829|2487273|	6e-05	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_Bc_iso_3
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium|s__Cloacibacterium_rupense|t__SGB78869	2|976|117743|200644|2762318|501783|517423|	3e-05	
